DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,DSP_sample_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,Field_Texture,Coarse_Frag_volume,Clay_pct,Color_Moist_Hue,Color_Moist_Value,Color_Moist_Chroma,Color_Dry_Hue,Color_Dry_Value,Color_Dry_Chroma,Depletions_Knd,Depletions_Col_H,Depletions_Col_V,Depletions_Col_C,Ped_Surf_Feat_Knd,Ped_Surf_Feat_Amt,Ped_Surf_Feat_Loc,Conc_Knd,Conc_Qty,Conc_Size,Conc_Cont,Conc_Col_H,Conc_Col_V,Conc_Col_C,Conc_Mst,Conc_Shp,Conc_Loc,Structure_Grade,Structure_Size,Structure_Type,Consistence_RupRes_mst,Roots_Qty1,Roots_Sz1,Roots_Qty2,Roots_Sz2,Roots_Qty3,Roots_Sz3,Roots_Loc,Pores_Qty1,Pores_Sz1,Pores_Qty2,Pores_Sz2,Pores_Qty3,Pores_Sz3,Pores_Shp,Consistence_RupRes_dry,Consistence_Stk,Consistence_Pls,Roots_Qty4,Roots_Sz4,Roots_Qty5,Roots_Sz5,Pores_Qty4,Pores_Sz4,Pores_Qty5,Pores_Sz5
S2019MN99-E-REF,5,REF,REF-5,REF-5-2,2,Ap2,5,10,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-E-REF,5,REF,REF-5,REF-5-3,3,Ap3,10,42,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-E-REF,5,REF,REF-5,REF-5-4,4,AB,42,78,SIL,NA,NA,10YR,3,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-E-REF,5,REF,REF-5,REF-5-5,5,2Bw1,78,148,L,NA,NA,10YR,6,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-1,1,Ap1,0,5,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-2,2,Ap2,5,10,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-3,3,Ap3,10,49,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-4,4,AB,49,72,SIL,NA,NA,10YR,3,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-5,5,Bw1,72,84,SIL,NA,NA,10YR,4,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-F-REF,6,REF,REF-6,REF-6-6,6,2Bw2,84,133,L,NA,NA,10YR,5,6,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-1,1,Ap1,0,5,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-2,2,Ap2,5,10,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-3,3,Ap3,10,35,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-4,4,A,35,60,SIL,NA,NA,10YR,2,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-5,5,Bw1,60,80,SIL,NA,NA,10YR,4,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-G-REF,7,REF,REF-7,REF-7-6,6,2Bw2,80,132,L,NA,NA,10YR,5,6,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-1,1,Ap1,0,5,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-2,2,Ap2,5,10,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-3,3,Ap3,10,33,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-4,4,A,33,52,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-5,5,Bw1,52,72,SIL,NA,NA,10YR,4,3,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-H-REF,8,REF,REF-8,REF-8-6,6,2Bw2,72,115,L,NA,NA,10YR,5,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-1,1,Ap1,0,5,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-2,2,Ap2,5,10,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-3,3,Ap3,10,25,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-4,4,A,25,52,SIL,NA,NA,10YR,2,1,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-5,5,Bw1,52,71,SIL,NA,NA,10YR,4,2,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019MN99-I-REF,9,REF,REF-9,REF-9-6,6,2Bw2,71,126,L,NA,NA,10YR,5,6,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2019OR003001,1,JoF1,JoF1 - 1,JoF1 - 1 - 1,1,A,0,5,SICL,15,30,7.5YR,3,3,7.5YR,5,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,GR,NA,2,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,I,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR003001,1,JoF1,JoF1 - 1,JoF1 - 1 - 2,2,A,5,10,SICL,15,30,7.5YR,2.5,3,7.5YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,GR,NA,2,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,I,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR003001,1,JoF1,JoF1 - 1,JoF1 - 1 - 3,3,BA,10,29,SICL,15,33,7.5YR,2.5,3,7.5YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,M,SBK,NA,NA,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,DT,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR003001,1,JoF1,JoF1 - 1,JoF1 - 1 - 4,4,Bt,29,45,C,20,50,5YR,2.5,4,5YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,NA,VF,2,F,2,M,,NA,VF,1,FALSE,2,M,DT,,NA,NA,2,C,2,VC,2,C,NA,VC
S2019OR003001,1,JoF1,JoF1 - 1,JoF1 - 1 - 5,5,Bt,45,100,C,25,48,5YR,2.5,4,5YR,4,6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,2,VF,1,F,NA,M,,1,VF,NA,FALSE,NA,M,DT,,NA,NA,1,C,NA,VC,NA,C,2,VC
S2019OR053002,1,JoF2,JoF2 - 1,JoF2 - 1 - 1,1,A,0,5,SICL,15,28,7.5YR,2.5,2,7.5YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,GR,NA,1,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,DT,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR053002,1,JoF2,JoF2 - 1,JoF2 - 1 - 2,2,A,5,10,SICL,15,32,7.5YR,3,2,7.5YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,2,VF,2,F,NA,M,,NA,VF,2,FALSE,NA,M,DT,,NA,NA,2,C,NA,VC,NA,C,NA,VC
S2019OR053002,1,JoF2,JoF2 - 1,JoF2 - 1 - 3,3,A,10,30,SICL,15,32,7.5YR,3,2,7.5YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,NA,VF,2,F,3,M,,NA,VF,2,FALSE,NA,M,DT,,NA,NA,2,C,3,VC,1,C,NA,VC
S2019OR053002,1,JoF2,JoF2 - 1,JoF2 - 1 - 4,4,Bt,30,52,C,20,55,5YR,3,3,5YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,NA,VF,2,F,1,M,,NA,VF,1,FALSE,NA,M,DT,,NA,NA,2,C,1,VC,NA,C,NA,VC
S2019OR053002,1,JoF2,JoF2 - 1,JoF2 - 1 - 5,5,Bt,52,100,C,15,55,5YR,4,4,5YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,NA,VF,1,F,1,M,,NA,VF,1,FALSE,NA,M,DT,,NA,NA,1,C,1,VC,NA,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 1,1,A,0,5,SIL,25,20,10YR,5,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,F,SBK,NA,3,VF,2,F,NA,M,,3,VF,2,FALSE,3,M,TU,,NA,NA,2,C,NA,VC,3,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 2,2,A,5,10,SIL,25,20,10YR,3,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,F,SBK,NA,3,VF,2,F,NA,M,,3,VF,2,FALSE,3,M,TU,,NA,NA,2,C,NA,VC,3,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 3,3,AB,10,33,SIL,20,25,10YR,3,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,2,VF,1,F,NA,M,,3,VF,NA,FALSE,3,M,TU,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 4,4,Bt,33,70,SIL,20,25,10YR,3,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,PR,NA,2,VF,1,F,NA,M,,3,VF,NA,FALSE,3,M,TU,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 5,5,2Bt,70,90,SICL,10,33,10YR,3,2,10YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,PR,NA,2,VF,1,F,NA,M,,2,VF,NA,FALSE,2,M,TU,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR053003,1,WoNT1,WoNT1 - 1,WoNT1 - 1 - 6,6,2Bt,90,100,SICL,15,38,7.5YR,4,3,7.5YR,4,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,2,VF,NA,F,NA,M,,2,VF,NA,FALSE,2,M,TU,,NA,NA,NA,C,NA,VC,NA,C,NA,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 1,1,A,0,5,SIL,20,25,7.5YR,3,3,5YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,GR,NA,2,VF,2,F,NA,M,,NA,VF,3,FALSE,2,M,DT,,NA,NA,2,C,NA,VC,NA,C,NA,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 2,2,A,5,10,SIL,20,25,7.5YR,3,3,5YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,SBK,NA,2,VF,2,F,NA,M,,NA,VF,3,FALSE,2,M,DT,,NA,NA,2,C,NA,VC,NA,C,NA,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 3,3,AB,10,21,SICL,15,38,7.5YR,3,3,5YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,3,VF,3,F,2,M,,2,VF,3,FALSE,3,M,DT,,NA,NA,3,C,2,VC,NA,C,NA,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 4,4,Bt,21,42,SICL,15,38,7.5YR,3,3,5YR,3,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,3,VF,3,F,2,M,,NA,VF,2,FALSE,3,M,TU,,NA,NA,3,C,2,VC,2,C,1,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 5,5,Bt,42,67,SIC,15,42,7.5YR,3,4,5YR,3,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,3,VF,2,F,3,M,,3,VF,3,FALSE,3,M,TU,,NA,NA,2,C,3,VC,3,C,1,VC
S2019OR071004,1,JoV1,JoV1 - 1,JoV1 - 1 - 6,6,Bt,67,100,SIC,15,42,7.5YR,5,4,5YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,2,VF,2,F,2,M,,2,VF,3,FALSE,2,M,DT,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 1,1,A,0,5,SIL,15,16,10YR,5,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,PL,NA,1,VF,NA,F,NA,M,,NA,VF,1,FALSE,NA,M,DT,,NA,NA,NA,C,NA,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 2,2,A,5,10,SIL,15,20,10YR,5,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,1,VF,NA,F,NA,M,,NA,VF,1,FALSE,1,M,DT,,NA,NA,NA,C,NA,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 3,3,A,10,29,SIL,15,24,10YR,4,3,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,2,VF,1,F,2,M,,NA,VF,2,FALSE,2,M,DT,,NA,NA,1,C,2,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 4,4,Bt,29,51,SICL,18,30,10YR,4,3,10YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,2,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,DT,,NA,NA,2,C,2,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 5,5,Btg,51,76,SICL,15,28,10YR,5,3,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,1,VF,1,F,1,M,,1,VF,NA,FALSE,1,M,DT,,NA,NA,1,C,1,VC,NA,C,NA,VC
S2019OR047005,1,WoH1,WoH1 - 1,WoH1 - 1 - 6,6,Btg,76,100,SIL,25,24,10YR,5,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,M,SBK,NA,1,VF,1,F,NA,M,,1,VF,NA,FALSE,1,M,DT,,NA,NA,1,C,NA,VC,NA,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 1,1,Ap,0,5,SIL,25,18,10YR,3,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,F,GR,NA,3,VF,NA,F,NA,M,,3,VF,NA,FALSE,NA,M,I,,NA,NA,NA,C,NA,VC,NA,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 2,2,Ap,5,10,SIL,25,28,10YR,3,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PL,NA,2,VF,1,F,NA,M,,3,VF,2,FALSE,2,M,TU,,NA,NA,1,C,NA,VC,NA,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 3,3,Ap,10,16,SIL,25,18,10YR,3,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PL,NA,2,VF,1,F,NA,M,,2,VF,NA,FALSE,2,M,DT,,NA,NA,1,C,NA,VC,NA,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 4,4,Ap,16,33,SIL,25,20,10YR,2,3,10YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,VC,PL,NA,2,VF,1,F,NA,M,,2,VF,NA,FALSE,2,M,I,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 5,5,Bt,33,65,SIL,22,25,10YR,3,3,10R,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,2,VF,NA,F,NA,M,,3,VF,2,FALSE,NA,M,DT,,NA,NA,NA,C,NA,VC,2,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 6,6,Btg,65,90,SIL,22,25,10YR,4,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,2,VF,NA,F,NA,M,,2,VF,2,FALSE,NA,M,DT,,NA,NA,NA,C,NA,VC,2,C,NA,VC
S2019OR047006,1,WoCT1,WoCT1 - 1,WoCT1 - 1 - 7,7,Btg,90,100,L,35,20,10YR,5,2,10YR,5,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,VC,PR,NA,2,VF,NA,F,NA,M,,2,VF,NA,FALSE,2,M,TU,,NA,NA,NA,C,NA,VC,2,C,NA,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 1,1,Ap,0,5,SICL,15,28,10YR,5,2,10YR,5,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,SBK,NA,3,VF,3,F,NA,M,,3,VF,NA,FALSE,NA,M,DT,,NA,NA,3,C,NA,VC,NA,C,NA,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 2,2,Ap,5,10,SICL,10,28,10YR,3,2,10YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,3,VF,3,F,1,M,,2,VF,NA,FALSE,2,M,DT,,NA,NA,3,C,1,VC,2,C,NA,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 3,3,Ap,10,33,SICL,10,32,10YR,3,2,10YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,2,VF,1,F,NA,M,,2,VF,NA,FALSE,2,M,DT,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 4,4,Bt,33,61,SICL,10,35,10YR,3,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,PR,NA,3,VF,2,F,1,M,,3,VF,3,FALSE,3,M,DT,,NA,NA,2,C,1,VC,2,C,NA,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 5,5,Bt,61,79,SICL,10,36,10YR,2,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,PR,NA,2,VF,1,F,NA,M,,2,VF,3,FALSE,3,M,DT,,NA,NA,1,C,NA,VC,2,C,1,VC
S2019OR053007,1,WoNT2,WoNT2 - 1,WoNT2 - 1 - 6,6,Btg,79,100,SICL,18,36,10YR,2,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,M,SBK,NA,NA,VF,NA,F,NA,M,,NA,VF,NA,FALSE,NA,M,DT,,NA,NA,NA,C,NA,VC,NA,C,NA,VC
S2019OR053008,1,WoH2,WoH2 - 1,WoH2 - 1 - 1,1,Ap,0,5,SIL,15,25,10YR,4,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CO,PL,NA,2,VF,NA,F,NA,M,,NA,VF,NA,FALSE,2,M,DT,,NA,NA,NA,C,NA,VC,2,C,NA,VC
S2019OR053008,1,WoH2,WoH2 - 1,WoH2 - 1 - 2,2,Ap,5,10,SIL,15,25,10YR,5,2,10YR,3,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,PL,NA,1,VF,1,F,NA,M,,3,VF,NA,FALSE,2,M,VE,,NA,NA,1,C,NA,VC,NA,C,NA,VC
S2019OR053008,1,WoH2,WoH2 - 1,WoH2 - 1 - 3,3,A,10,46,SIL,15,25,10YR,5,2,10YR,3,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,1,VF,1,F,NA,M,,3,VF,2,FALSE,NA,M,VE,,NA,NA,1,C,NA,VC,2,C,NA,VC
S2019OR053008,1,WoH2,WoH2 - 1,WoH2 - 1 - 4,4,AB,46,78,SIL,15,25,10YR,3,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,SBK,NA,NA,VF,1,F,NA,M,,3,VF,1,FALSE,3,M,DT,,NA,NA,1,C,NA,VC,3,C,NA,VC
S2019OR053008,1,WoH2,WoH2 - 1,WoH2 - 1 - 5,5,Bt,78,100,SIL,10,22,10YR,3,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PR,NA,NA,VF,1,F,NA,M,,3,VF,1,FALSE,3,M,DT,,NA,NA,1,C,NA,VC,3,C,NA,VC
